MB_CODE_2011,LGA_CODE_2013,LGA_NAME_2013,STATE_CODE_2011,STATE_NAME_2011,AREA_ALBERS_SQKM
70000570000,70200,Alice Springs (T),7,Northern Territory,0.0466
70000581000,70200,Alice Springs (T),7,Northern Territory,1.8749
70000582000,70200,Alice Springs (T),7,Northern Territory,0.1102
70000590000,70200,Alice Springs (T),7,Northern Territory,1.8906
70000601000,70200,Alice Springs (T),7,Northern Territory,7.1332
70000602000,70200,Alice Springs (T),7,Northern Territory,5.5210
70000603000,70200,Alice Springs (T),7,Northern Territory,2.7842
70000604000,70200,Alice Springs (T),7,Northern Territory,9.7409
70000605000,70200,Alice Springs (T),7,Northern Territory,0.4783
70000606000,70200,Alice Springs (T),7,Northern Territory,0.9091
70000607000,70200,Alice Springs (T),7,Northern Territory,0.0301
70000608000,70200,Alice Springs (T),7,Northern Territory,0.3460
70000609000,70200,Alice Springs (T),7,Northern Territory,0.0555
70000611000,70200,Alice Springs (T),7,Northern Territory,0.7283
70000612000,70200,Alice Springs (T),7,Northern Territory,0.1948
70000613000,70200,Alice Springs (T),7,Northern Territory,0.1736
70000621000,70200,Alice Springs (T),7,Northern Territory,0.7689
70000622000,70200,Alice Springs (T),7,Northern Territory,0.1154
70000630000,70200,Alice Springs (T),7,Northern Territory,35.6069
70000640000,70200,Alice Springs (T),7,Northern Territory,47.1797
70000650000,70200,Alice Springs (T),7,Northern Territory,1.5198
70000660000,70200,Alice Springs (T),7,Northern Territory,1.8509
70000670000,70200,Alice Springs (T),7,Northern Territory,0.2276
70000680000,70200,Alice Springs (T),7,Northern Territory,0.5449
70000690000,70200,Alice Springs (T),7,Northern Territory,0.9925
70000700000,70200,Alice Springs (T),7,Northern Territory,1.7538
70000710000,70200,Alice Springs (T),7,Northern Territory,43.4677
70000721000,70200,Alice Springs (T),7,Northern Territory,25.3298
70015850000,70420,Barkly (S),7,Northern Territory,2.5568
70031732000,70420,Barkly (S),7,Northern Territory,0.4036
70002980000,70420,Barkly (S),7,Northern Territory,9.9926
70036840000,70420,Barkly (S),7,Northern Territory,8.1063
70031731000,70420,Barkly (S),7,Northern Territory,0.2674
70031720000,70420,Barkly (S),7,Northern Territory,0.1240
70031710000,70420,Barkly (S),7,Northern Territory,0.1154
70031700000,70420,Barkly (S),7,Northern Territory,0.0591
70031694000,70420,Barkly (S),7,Northern Territory,0.0466
70031693000,70420,Barkly (S),7,Northern Territory,0.1054
70031692000,70420,Barkly (S),7,Northern Territory,0.0598
70031691000,70420,Barkly (S),7,Northern Territory,0.0742
70030570000,70420,Barkly (S),7,Northern Territory,28237.6914
70028970000,70420,Barkly (S),7,Northern Territory,5321.5643
70017970000,70420,Barkly (S),7,Northern Territory,1752.9519
70028930000,70420,Barkly (S),7,Northern Territory,28.0661
70015860000,70420,Barkly (S),7,Northern Territory,0.1909
70015870000,70420,Barkly (S),7,Northern Territory,0.0315
70015880000,70420,Barkly (S),7,Northern Territory,4.3571
70015890000,70420,Barkly (S),7,Northern Territory,0.2167
70032250000,70420,Barkly (S),7,Northern Territory,1.1999
70028135000,70420,Barkly (S),7,Northern Territory,2625.3686
70028133000,70420,Barkly (S),7,Northern Territory,0.6066
70028132000,70420,Barkly (S),7,Northern Territory,1.8301
70028131000,70420,Barkly (S),7,Northern Territory,15085.0296
70028882000,70420,Barkly (S),7,Northern Territory,3623.7968
